idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0108,InclanLG,Astucia,1866,Mexico,heterodiegetic,novela histórica,novela romántica,novela,315998
nh0110,GorritiJM,Peregrinaciones,1876,Argentina,autodiegetic,other,novela romántica,none,42815
nh0111,MateosJA,Insurgentes,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,148644
nh0113,GomezAvellanedaG,Sab,1841,Cuba,heterodiegetic,other,novela romántica,novela,53129
nh0114,BobadillaE,Fuego,1903,Cuba,heterodiegetic,other,novela naturalista,novela,63807
nh0115,GomezAvellanedaG,Guatimozin,1846,Cuba,heterodiegetic,novela histórica,novela romántica,novela,130454
nh0116,GomezAvellanedaG,VeladaHelecho,1857,Cuba,heterodiegetic,novela histórica,novela romántica,novela,19566
nh0117,GomezAvellanedaG,Espatolino,1844,Cuba,heterodiegetic,novela histórica,novela romántica,novela,58341
nh0118,VillaverdeC,Cecilia,1839,Cuba,heterodiegetic,other,novela romántica,novela,182647
nh0122,RivaPalacioV,Muertos,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,108815
nh0123,SylvaV,AsiSea,1893,Argentina,autodiegetic,other,unknown,novela,57822
nh0125,RivaPalacioV,Calvario,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,136311
nh0127,OcantosCM,Candidato,1893,Argentina,heterodiegetic,other,novela realista,none,72592
nh0129,CuellarJT,Fuerenos,1883,Mexico,heterodiegetic,other,novela romántica,novela,25032
nh0135,ZambranaVazquezF,Francisco,1873,Cuba,heterodiegetic,other,novela realista,novela,36604
nh0136,AzuelaM,MariaLuisa,1907,Mexico,heterodiegetic,other,novela naturalista,none,23358
nh0139,RoblesP,Plateados,1891,Mexico,heterodiegetic,novela histórica,unknown,none,52286
nh0141,CuellarJT,GentesAsi,1872,Mexico,heterodiegetic,other,novela romántica,novela,128841
nh0142,OlavarriaFerrariE,TalamoHorca,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,157266
nh0143,OlavarriaFerrariE,VenganzaRemordimiento,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,151801
nh0147,PichardoE,Fatalista,1866,Cuba,heterodiegetic,other,novela romántica,novela,73296
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,novela histórica,novela romántica,novela,188941
nh0150,LarrosaAnsaldoL,Esposos,1893,Argentina,heterodiegetic,novela histórica,novela romántica,novela,36721
nh0152,PazI,Juarez,1904,Mexico,heterodiegetic,novela histórica,novela romántica,none,186349
nh0154,AuberNoyaVF,Wilhelmina,1843,Cuba,heterodiegetic,other,unknown,none,28612
nh0155,SaldiasA,Bianchetto,1896,Argentina,heterodiegetic,other,novela naturalista,none,59107
nh0157,SierraMendezJ,Confesiones,1873,Mexico,autodiegetic,other,novela romántica,none,20486
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,novela histórica,novela romántica,novela,103198
nh0159,MateosJA,SolMayo,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,178353
nh0160,BarredaR,PepaLarrica,1884,Argentina,heterodiegetic,novela histórica,unknown,none,120215
nh0161,LopezVF,GranSemana,1896,Argentina,autodiegetic,novela histórica,novela romántica,none,20770
nh0162,PazI,AmorDeViejo,1874,Mexico,heterodiegetic,other,novela romántica,novela,19325
nh0163,MoruaDelgadoM,Unzuazu,1901,Cuba,heterodiegetic,other,novela naturalista,novela,66897
nh0165,SaladoAlvarezV,RanasRey,1903,Mexico,autodiegetic,novela histórica,novela realista,none,58901
nh0166,BacardiMoreauE,ViaCrucis,1910,Cuba,heterodiegetic,novela histórica,unknown,none,99221
nh0167,PinaR,Geronimo,1856,Cuba,heterodiegetic,other,novela romántica,novela,85341
nh0168,GomezAvellanedaG,Dolores,1851,Cuba,heterodiegetic,novela histórica,unknown,novela,26730
nh0169,VillaverdeC,Penitente,1889,Cuba,homodiegetic,novela histórica,novela romántica,novela,36425
nh0172,LarrosaAnsaldoL,Lujo,1889,Argentina,heterodiegetic,other,novela romántica,novela,39528
nh0174,RabasaE,CuartoPoder,1888,Mexico,autodiegetic,other,novela realista,novela,39206
nh0176,OlascoagaMJ,SargentoClaro,1898,Argentina,heterodiegetic,novela histórica,unknown,novela,49116
nh0180,AnconaE,Filibustero,1864,Mexico,heterodiegetic,novela histórica,novela romántica,novela,101221
nh0181,AnconaE,MartiresAnahuac,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,126730
nh0182,AnconaE,MemoriasAlferez,1904,Mexico,autodiegetic,novela histórica,novela romántica,novela,124274
nh0184,AlmazanJP,HerejeMusulman,1870,Mexico,heterodiegetic,novela histórica,unknown,novela,73430
nh0185,HolmbergEL,ViajeMaravillosoNicNac,1875,Argentina,autodiegetic,other,unknown,none,33524
nh0188,VillaverdeC,Historia habanera,1840,Cuba,heterodiegetic,other,novela romántica,none,68339
nh0192,GamboaF,SupremaLey,1896,Mexico,heterodiegetic,other,novela naturalista,none,114201
nh0196,PazI,AltezaSerenisima,1895,Mexico,heterodiegetic,novela histórica,novela romántica,none,76659
nh0198,RabasaE,GranCiencia,1887,Mexico,autodiegetic,other,novela realista,novela,39710
nh0200,VarelaLV,HuellaCrimen,1877,Argentina,heterodiegetic,other,unknown,novela,45322
nh0203,RivaPalacioV,MonjaCasada,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,144648
nh0207,GuerreroPallaresT,Anatomia,1856,Cuba,heterodiegetic,other,unknown,novela,136402
nh0208,SanchezMarmolM,AntonPerez,1903,Mexico,heterodiegetic,novela histórica,novela realista,novela,55622
nh0209,SanchezMarmolM,Previvida,1906,Mexico,heterodiegetic,other,unknown,novela,38884
nh0210,ZayasEnriquezR,Teniente,1902,Mexico,heterodiegetic,novela histórica,novela realista,novela,62052
nh0215,CalcagnoF,BuscaEslabon,1888,Cuba,heterodiegetic,other,unknown,none,65047
nh0216,AnconaE,Mestiza,1891,Mexico,heterodiegetic,other,novela romántica,novela,79401
nh0219,CampoE,Camila,1856,Argentina,heterodiegetic,other,novela romántica,novela,23008
nh0220,PuigPuenteF,CampanaTarde,1873,Cuba,heterodiegetic,other,novela romántica,novela,46047
nh0221,IglesiaA,Alondra,1897,Cuba,heterodiegetic,other,novela realista,novela,49828
nh0222,BungeCO,Xarcas,1903,Argentina,heterodiegetic,novela histórica,unknown,novela,33582
nh0224,GutierrezE,Cuello,1880,Argentina,heterodiegetic,other,novela romántica,none,113882
nh0227,MateosJA,SacerdoteCaudillo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,190317
nh0231,IglesiaA,PepeAntonio,1903,Cuba,heterodiegetic,novela histórica,unknown,none,76720
nh0233,SegaleA,AurasAbril,1897,Mexico,homodiegetic,other,unknown,novela,27043
nh0234,RiveraYRioJ,PobresRicos,1884,Mexico,heterodiegetic,other,novela romántica,novela,75198
nh0242,HerediaN,HombreNegocios,1882,Cuba,heterodiegetic,other,unknown,novela,42098
nh0243,MarquezJ,HermanosSilencio,1896,Cuba,heterodiegetic,novela histórica,unknown,novela,27840
nh0244,RoaBarcenaJM,QuintaModelo,1857,Mexico,heterodiegetic,other,novela romántica,novela,31596
nh0245,GuerreroPallaresT,NubeNegra,1874,Cuba,heterodiegetic,other,unknown,novela,41403
nh0247,CabralJV,AmeliaFloriani,1887,Argentina,heterodiegetic,novela histórica,novela romántica,novela,172938
nh0248,CabralJV,SanTelmo,1897,Argentina,heterodiegetic,novela histórica,novela romántica,none,35057
nh0249,CabralJV,LinaMontalvan,1880,Argentina,heterodiegetic,novela histórica,novela romántica,none,45183
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,other,novela romántica,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,other,novela romántica,none,17613
nh0253,CuellarJT,PecadoSiglo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,119738
