idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0045,MachaliR,EmiliaCoquetismo,1862,Argentina,heterodiegetic,other,novela romántica,none,39646
nh0047,OcantosCM,Quilito,1891,Argentina,heterodiegetic,other,novela realista,none,83234
nh0049,RivaPalacioV,Garatuza,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,136380
nh0050,CuellarJT,EnsaladaPollos,1871,Mexico,heterodiegetic,other,novela romántica,novela,48747
nh0052,DelgadoR,ParientesRicos,1901,Mexico,heterodiegetic,other,novela realista,none,105418
nh0053,GutierrezE,JuanMoreira,1880,Argentina,heterodiegetic,other,novela romántica,none,81953
nh0054,GutierrezE,Chacho,1884,Argentina,heterodiegetic,novela histórica,novela romántica,none,144155
nh0055,GutierrezE,Montoneros,1886,Argentina,heterodiegetic,novela histórica,novela romántica,none,82313
nh0056,GutierrezE,MuerteHeroe,1886,Argentina,heterodiegetic,novela histórica,novela romántica,none,104443
nh0059,PodestaMT,Irresponsable,1889,Argentina,autodiegetic,other,novela naturalista,none,45987
nh0064,DiazCovarrubiasJ,Gomez,1858,Mexico,heterodiegetic,novela histórica,novela romántica,novela,81575
nh0069,MateosJA,CerroCampanas,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,213844
nh0071,MezaR,UltimasPaginas,1891,Cuba,heterodiegetic,other,novela romántica,novela,36132
nh0072,BarredaR,MisteriosCorazon,1875,Argentina,heterodiegetic,other,novela romántica,none,82395
nh0075,DelgadoR,HistoriaVulgar,1904,Mexico,heterodiegetic,other,novela realista,none,23172
nh0076,HerediaN,Leonela,1893,Cuba,heterodiegetic,other,novela naturalista,none,84295
nh0077,ZayasGuarnerosP,AmorSublime,1899,Mexico,heterodiegetic,other,unknown,novela,120775
nh0080,GamboaF,Santa,1903,Mexico,heterodiegetic,other,novela naturalista,none,98005
nh0081,BungeCO,Sangre,1903,Argentina,heterodiegetic,novela histórica,unknown,novela,79999
nh0084,LarretaE,GloriaRamiro,1908,Argentina,heterodiegetic,novela histórica,novela modernista,none,88443
nh0086,LugonesL,Guerra,1905,Argentina,heterodiegetic,novela histórica,novela modernista,none,62205
nh0087,CaneMI,Esther,1858,Argentina,heterodiegetic,other,novela romántica,novela,17724
nh0088,MoranteP,Grandezas,1896,Argentina,heterodiegetic,other,novela naturalista,novela,56661
nh0089,DelgadoR,Angelina,1893,Mexico,autodiegetic,other,novela realista,novela,89231
nh0091,CalcagnoF,DonEnriquito,1895,Cuba,heterodiegetic,novela histórica,unknown,novela,26096
nh0094,MansoJP,MisteriosPlata,1868,Argentina,heterodiegetic,novela histórica,novela romántica,novela,42919
nh0095,MansoJP,FamiliaComendador,1854,Argentina,heterodiegetic,other,novela romántica,novela,35977
nh0097,PazI,Corregidora,1887,Mexico,heterodiegetic,novela histórica,novela romántica,none,91038
nh0100,PortilloA,MariaLuisa,1896,Mexico,heterodiegetic,novela histórica,unknown,none,37570
nh0101,BarraE,MechaIturbe,1906,Argentina,heterodiegetic,other,unknown,none,101792
nh0103,ZamacoisN,MendigoSanAngel,1865,Mexico,heterodiegetic,novela histórica,unknown,novela,330876
nh0105,PaynoM,HombreSituacion,1861,Mexico,heterodiegetic,other,novela romántica,novela,50534
nh0106,SierraOReillyJ,HijaJudio,1848,Mexico,heterodiegetic,novela histórica,novela romántica,novela,195753
nh0107,ZamacoisN,Pompeya,1871,Mexico,heterodiegetic,novela histórica,unknown,none,303394
nh0108,InclanLG,Astucia,1866,Mexico,heterodiegetic,novela histórica,novela romántica,novela,315998
nh0109,MoruaDelgadoM,Sofia,1891,Cuba,heterodiegetic,other,novela naturalista,novela,58700
nh0111,MateosJA,Insurgentes,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,148644
nh0112,CalcagnoF,CrimenesConcha,1887,Cuba,heterodiegetic,other,unknown,none,51313
nh0114,BobadillaE,Fuego,1903,Cuba,heterodiegetic,other,novela naturalista,novela,63807
nh0115,GomezAvellanedaG,Guatimozin,1846,Cuba,heterodiegetic,novela histórica,novela romántica,novela,130454
nh0116,GomezAvellanedaG,VeladaHelecho,1857,Cuba,heterodiegetic,novela histórica,novela romántica,novela,19566
nh0117,GomezAvellanedaG,Espatolino,1844,Cuba,heterodiegetic,novela histórica,novela romántica,novela,58341
nh0122,RivaPalacioV,Muertos,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,108815
nh0124,GomezAvellanedaG,ArtistaBarquero,1861,Cuba,heterodiegetic,other,novela romántica,none,67902
nh0125,RivaPalacioV,Calvario,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,136311
nh0128,PalmaPalmaE,HijaTutulXiu,1884,Mexico,heterodiegetic,other,unknown,novela,90415
nh0130,AguilarV,Otilia,1887,Argentina,heterodiegetic,other,unknown,novela,68468
nh0132,OteroR,CeciliaMatancera,1861,Cuba,heterodiegetic,other,unknown,novela,60881
nh0133,CampoValleA,Rumba,1891,Mexico,heterodiegetic,other,novela realista,none,33506
nh0135,ZambranaVazquezF,Francisco,1873,Cuba,heterodiegetic,other,novela realista,novela,36604
nh0138,CuellarJT,GabrielCerrajero,1872,Mexico,heterodiegetic,other,novela romántica,novela,56883
nh0139,RoblesP,Plateados,1891,Mexico,heterodiegetic,novela histórica,unknown,none,52286
nh0142,OlavarriaFerrariE,TalamoHorca,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,157266
nh0143,OlavarriaFerrariE,VenganzaRemordimiento,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,151801
nh0148,OcantosCM,EntreLuces,1892,Argentina,heterodiegetic,other,novela realista,none,75245
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,novela histórica,novela romántica,novela,188941
nh0150,LarrosaAnsaldoL,Esposos,1893,Argentina,heterodiegetic,novela histórica,novela romántica,novela,36721
nh0151,GuadalajaraJR,AmaliaPaginas,1891,Mexico,autodiegetic,other,novela romántica,none,36956
nh0152,PazI,Juarez,1904,Mexico,heterodiegetic,novela histórica,novela romántica,none,186349
nh0155,SaldiasA,Bianchetto,1896,Argentina,heterodiegetic,other,novela naturalista,none,59107
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,novela histórica,novela romántica,novela,103198
nh0159,MateosJA,SolMayo,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,178353
nh0160,BarredaR,PepaLarrica,1884,Argentina,heterodiegetic,novela histórica,unknown,none,120215
nh0161,LopezVF,GranSemana,1896,Argentina,autodiegetic,novela histórica,novela romántica,none,20770
nh0164,GroussacP,FrutoVedado,1881,Argentina,heterodiegetic,other,novela naturalista,none,68462
nh0165,SaladoAlvarezV,RanasRey,1903,Mexico,autodiegetic,novela histórica,novela realista,none,58901
nh0166,BacardiMoreauE,ViaCrucis,1910,Cuba,heterodiegetic,novela histórica,unknown,none,99221
nh0168,GomezAvellanedaG,Dolores,1851,Cuba,heterodiegetic,novela histórica,unknown,novela,26730
nh0169,VillaverdeC,Penitente,1889,Cuba,homodiegetic,novela histórica,novela romántica,novela,36425
nh0173,CamposRM,ClaudioOronoz,1906,Mexico,homodiegetic,other,novela modernista,novela,63347
nh0176,OlascoagaMJ,SargentoClaro,1898,Argentina,heterodiegetic,novela histórica,unknown,novela,49116
nh0177,DiazOlazabalR,BACosmopolita,1900,Argentina,heterodiegetic,other,novela naturalista,novela,32168
nh0179,DominguezS,PerfilesMedallones,1886,Argentina,autodiegetic,other,novela naturalista,none,46760
nh0180,AnconaE,Filibustero,1864,Mexico,heterodiegetic,novela histórica,novela romántica,novela,101221
nh0181,AnconaE,MartiresAnahuac,1870,Mexico,heterodiegetic,novela histórica,novela romántica,novela,126730
nh0182,AnconaE,MemoriasAlferez,1904,Mexico,autodiegetic,novela histórica,novela romántica,novela,124274
nh0184,AlmazanJP,HerejeMusulman,1870,Mexico,heterodiegetic,novela histórica,unknown,novela,73430
nh0185,HolmbergEL,ViajeMaravillosoNicNac,1875,Argentina,autodiegetic,other,unknown,none,33524
nh0187,HolmbergEL,Nelly,1896,Argentina,autodiegetic,other,unknown,none,19933
nh0191,GamboaF,LaLlaga,1910,Mexico,heterodiegetic,other,novela naturalista,none,112713
nh0196,PazI,AltezaSerenisima,1895,Mexico,heterodiegetic,novela histórica,novela romántica,none,76659
nh0199,CuellarJT,Mariditos,1890,Mexico,heterodiegetic,other,novela romántica,novela,25753
nh0203,RivaPalacioV,MonjaCasada,1868,Mexico,heterodiegetic,novela histórica,novela romántica,novela,144648
nh0206,VarelaLV,Clemencia,1877,Argentina,heterodiegetic,other,novela naturalista,novela,49802
nh0208,SanchezMarmolM,AntonPerez,1903,Mexico,heterodiegetic,novela histórica,novela realista,novela,55622
nh0210,ZayasEnriquezR,Teniente,1902,Mexico,heterodiegetic,novela histórica,novela realista,novela,62052
nh0212,SanchezMarmolM,JuanitaSousa,1890,Mexico,heterodiegetic,other,unknown,novela,32314
nh0215,CalcagnoF,BuscaEslabon,1888,Cuba,heterodiegetic,other,unknown,none,65047
nh0217,MendezCuencaL,EspejoAmarilis,1902,Mexico,heterodiegetic,other,novela naturalista,novela,180344
nh0220,PuigPuenteF,CampanaTarde,1873,Cuba,heterodiegetic,other,novela romántica,novela,46047
nh0221,IglesiaA,Alondra,1897,Cuba,heterodiegetic,other,novela realista,novela,49828
nh0222,BungeCO,Xarcas,1903,Argentina,heterodiegetic,novela histórica,unknown,novela,33582
nh0227,MateosJA,SacerdoteCaudillo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,190317
nh0228,GuiterasFontE,IreneAlbar,1885,Cuba,heterodiegetic,other,unknown,novela,40281
nh0231,IglesiaA,PepeAntonio,1903,Cuba,heterodiegetic,novela histórica,unknown,none,76720
nh0235,OcantosCM,Ginesa,1894,Argentina,heterodiegetic,other,novela realista,none,72786
nh0238,BetancourtR,FeriaCaridad,1841,Cuba,heterodiegetic,other,novela romántica,none,43766
nh0239,SanJuanM,Gobernador,1901,Mexico,heterodiegetic,other,novela realista,none,27133
nh0241,MoralesV,Epinay,1872,Mexico,heterodiegetic,other,unknown,novela,24560
nh0243,MarquezJ,HermanosSilencio,1896,Cuba,heterodiegetic,novela histórica,unknown,novela,27840
nh0245,GuerreroPallaresT,NubeNegra,1874,Cuba,heterodiegetic,other,unknown,novela,41403
nh0247,CabralJV,AmeliaFloriani,1887,Argentina,heterodiegetic,novela histórica,novela romántica,novela,172938
nh0248,CabralJV,SanTelmo,1897,Argentina,heterodiegetic,novela histórica,novela romántica,none,35057
nh0249,CabralJV,LinaMontalvan,1880,Argentina,heterodiegetic,novela histórica,novela romántica,none,45183
nh0252,RamirezJM,Gabriela,1862,Mexico,autodiegetic,other,novela romántica,none,20574
nh0253,CuellarJT,PecadoSiglo,1869,Mexico,heterodiegetic,novela histórica,novela romántica,novela,119738
nh0256,VillafaneSI,DonLino,1886,Argentina,heterodiegetic,other,novela naturalista,none,32059
