idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0233,SegaleA,AurasAbril,1897,Mexico,homodiegetic,novela sentimental,unknown,novela,27043
nh0235,OcantosCM,Ginesa,1894,Argentina,heterodiegetic,other,novela realista,none,72786
nh0237,PizarroN,Coqueta,1861,Mexico,heterodiegetic,novela sentimental,novela romántica,novela,51132
nh0241,MoralesV,Epinay,1872,Mexico,heterodiegetic,novela sentimental,unknown,novela,24560
nh0245,GuerreroPallaresT,NubeNegra,1874,Cuba,heterodiegetic,novela sentimental,unknown,novela,41403
nh0246,TovarP,Ironias,1851,Mexico,heterodiegetic,other,novela romántica,novela,206900
nh0248,CabralJV,SanTelmo,1897,Argentina,heterodiegetic,other,novela romántica,none,35057
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,novela sentimental,novela romántica,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,novela sentimental,novela romántica,none,17613
nh0252,RamirezJM,Gabriela,1862,Mexico,autodiegetic,novela sentimental,novela romántica,none,20574
nh0254,GarciaVellosoE,Neurosis,1900,Argentina,heterodiegetic,novela sentimental,novela naturalista,novela,15849
nh0256,VillafaneSI,DonLino,1886,Argentina,heterodiegetic,other,novela naturalista,none,32059
