idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0069,MateosJA,CerroCampanas,1868,Mexico,heterodiegetic,novela histórica,other,novela,213844
nh0072,BarredaR,MisteriosCorazon,1875,Argentina,heterodiegetic,novela sentimental,other,none,82395
nh0074,GamboaF,UnoTantos,1889,Mexico,heterodiegetic,novela social,novela naturalista,none,18177
nh0076,HerediaN,Leonela,1893,Cuba,heterodiegetic,novela sentimental,novela naturalista,none,84295
nh0080,GamboaF,Santa,1903,Mexico,heterodiegetic,novela social,novela naturalista,none,98005
nh0082,PodestaMT,AlmaNina,1892,Argentina,heterodiegetic,novela sentimental,other,none,35006
nh0086,LugonesL,Guerra,1905,Argentina,heterodiegetic,novela histórica,other,none,62205
nh0088,MoranteP,Grandezas,1896,Argentina,heterodiegetic,novela social,novela naturalista,novela,56661
nh0090,PaynoM,Bandidos,1892,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,217243
nh0094,MansoJP,MisteriosPlata,1868,Argentina,heterodiegetic,novela histórica,other,novela,42919
nh0105,PaynoM,HombreSituacion,1861,Mexico,heterodiegetic,novela de costumbres,other,novela,50534
nh0109,MoruaDelgadoM,Sofia,1891,Cuba,heterodiegetic,novela social,novela naturalista,novela,58700
nh0114,BobadillaE,Fuego,1903,Cuba,heterodiegetic,novela social,novela naturalista,novela,63807
nh0116,GomezAvellanedaG,VeladaHelecho,1857,Cuba,heterodiegetic,novela histórica,other,novela,19566
nh0126,CaneMI,Sconner,1858,Argentina,heterodiegetic,novela social,other,none,24010
nh0127,OcantosCM,Candidato,1893,Argentina,heterodiegetic,novela política,other,none,72592
nh0136,AzuelaM,MariaLuisa,1907,Mexico,heterodiegetic,novela sentimental,novela naturalista,none,23358
nh0141,CuellarJT,GentesAsi,1872,Mexico,heterodiegetic,novela de costumbres,other,novela,128841
nh0147,PichardoE,Fatalista,1866,Cuba,heterodiegetic,novela de costumbres,other,novela,73296
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,novela histórica,other,novela,188941
nh0151,GuadalajaraJR,AmaliaPaginas,1891,Mexico,autodiegetic,novela sentimental,other,none,36956
nh0155,SaldiasA,Bianchetto,1896,Argentina,heterodiegetic,novela social,novela naturalista,none,59107
nh0157,SierraMendezJ,Confesiones,1873,Mexico,autodiegetic,Künstlerroman,other,none,20486
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,novela histórica,other,novela,103198
nh0161,LopezVF,GranSemana,1896,Argentina,autodiegetic,novela histórica,other,none,20770
nh0163,MoruaDelgadoM,Unzuazu,1901,Cuba,heterodiegetic,novela social,novela naturalista,novela,66897
nh0164,GroussacP,FrutoVedado,1881,Argentina,heterodiegetic,novela de costumbres,novela naturalista,none,68462
nh0169,VillaverdeC,Penitente,1889,Cuba,homodiegetic,novela histórica,other,novela,36425
nh0171,CasteraP,Carmen,1882,Mexico,autodiegetic,novela sentimental,other,none,62013
nh0173,CamposRM,ClaudioOronoz,1906,Mexico,homodiegetic,novela de la ciudad,other,novela,63347
nh0174,RabasaE,CuartoPoder,1888,Mexico,autodiegetic,novela política,other,novela,39206
nh0177,DiazOlazabalR,BACosmopolita,1900,Argentina,heterodiegetic,novela de la ciudad,novela naturalista,novela,32168
nh0179,DominguezS,PerfilesMedallones,1886,Argentina,autodiegetic,novela de costumbres,novela naturalista,none,46760
nh0181,AnconaE,MartiresAnahuac,1870,Mexico,heterodiegetic,novela histórica,other,novela,126730
nh0183,RiveraYRioJ,DramasNuevaYork,1869,Mexico,heterodiegetic,novela sentimental,other,novela,175143
nh0189,HolmbergEL,TipoOriginal,1879,Argentina,autodiegetic,novela científica,novela naturalista,none,39549
nh0190,GamboaF,Apariencias,1892,Mexico,heterodiegetic,novela social,novela naturalista,none,109540
nh0191,GamboaF,LaLlaga,1910,Mexico,heterodiegetic,novela social,novela naturalista,none,112713
nh0192,GamboaF,SupremaLey,1896,Mexico,heterodiegetic,novela social,novela naturalista,none,114201
nh0193,GamboaF,Reconquista,1908,Mexico,heterodiegetic,novela social,novela naturalista,none,98704
nh0194,GamboaF,Metamorfosis,1899,Mexico,heterodiegetic,novela social,novela naturalista,none,120938
nh0197,CuellarJT,ChuchoNinfo,1871,Mexico,heterodiegetic,novela de costumbres,other,novela,63808
nh0205,AzuelaM,MalaYerba,1909,Mexico,heterodiegetic,novela social,novela naturalista,none,43997
nh0206,VarelaLV,Clemencia,1877,Argentina,heterodiegetic,novela criminal,novela naturalista,novela,49802
nh0208,SanchezMarmolM,AntonPerez,1903,Mexico,heterodiegetic,novela histórica,other,novela,55622
nh0210,ZayasEnriquezR,Teniente,1902,Mexico,heterodiegetic,novela histórica,other,novela,62052
nh0217,MendezCuencaL,EspejoAmarilis,1902,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,180344
nh0221,IglesiaA,Alondra,1897,Cuba,heterodiegetic,novela social,other,novela,49828
nh0223,SolarA,ContraMarea,1894,Argentina,heterodiegetic,novela social,novela naturalista,none,51085
nh0224,GutierrezE,Cuello,1880,Argentina,heterodiegetic,novela criminal,other,none,113882
nh0226,GutierrezE,TragediaDoceAnos,1888,Argentina,heterodiegetic,novela política,other,none,109335
nh0229,GarciaMerouM,LeySocial,1885,Argentina,heterodiegetic,novela social,novela naturalista,none,29429
nh0235,OcantosCM,Ginesa,1894,Argentina,heterodiegetic,novela social,other,none,72786
nh0237,PizarroN,Coqueta,1861,Mexico,heterodiegetic,novela sentimental,other,novela,51132
nh0238,BetancourtR,FeriaCaridad,1841,Cuba,heterodiegetic,novela de costumbres,other,none,43766
nh0244,RoaBarcenaJM,QuintaModelo,1857,Mexico,heterodiegetic,novela política,other,novela,31596
nh0249,CabralJV,LinaMontalvan,1880,Argentina,heterodiegetic,novela histórica,other,none,45183
nh0252,RamirezJM,Gabriela,1862,Mexico,autodiegetic,novela sentimental,other,none,20574
nh0254,GarciaVellosoE,Neurosis,1900,Argentina,heterodiegetic,novela sentimental,novela naturalista,novela,15849
nh0255,SolarA,Rastaquouere,1890,Argentina,heterodiegetic,novela social,novela naturalista,none,48060
nh0256,VillafaneSI,DonLino,1886,Argentina,heterodiegetic,novela social,novela naturalista,none,32059
