idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0080,GamboaF,Santa,1903,Mexico,heterodiegetic,novela social,novela naturalista,none,98005
nh0086,LugonesL,Guerra,1905,Argentina,heterodiegetic,novela histórica,other,none,62205
nh0088,MoranteP,Grandezas,1896,Argentina,heterodiegetic,novela social,novela naturalista,novela,56661
nh0090,PaynoM,Bandidos,1892,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,217243
nh0096,MitreB,Soledad,1847,Argentina,heterodiegetic,novela sentimental,other,novela,20992
nh0098,RosasdeRiveraM,MariaMontiel,1861,Argentina,heterodiegetic,novela sentimental,other,novela,100570
nh0102,VillaverdeC,DosAmores,1858,Cuba,heterodiegetic,novela sentimental,other,novela,53230
nh0106,SierraOReillyJ,HijaJudio,1848,Mexico,heterodiegetic,novela histórica,other,novela,195753
nh0109,MoruaDelgadoM,Sofia,1891,Cuba,heterodiegetic,novela social,novela naturalista,novela,58700
nh0113,GomezAvellanedaG,Sab,1841,Cuba,heterodiegetic,novela abolicionista,other,novela,53129
nh0114,BobadillaE,Fuego,1903,Cuba,heterodiegetic,novela social,novela naturalista,novela,63807
nh0117,GomezAvellanedaG,Espatolino,1844,Cuba,heterodiegetic,novela histórica,other,novela,58341
nh0120,PaynoM,Fistol,1846,Mexico,heterodiegetic,novela de costumbres,other,novela,239353
nh0121,SuarezRomeroA,Francisco,1839,Cuba,heterodiegetic,novela abolicionista,other,novela,36662
nh0136,AzuelaM,MariaLuisa,1907,Mexico,heterodiegetic,novela sentimental,novela naturalista,none,23358
nh0138,CuellarJT,GabrielCerrajero,1872,Mexico,heterodiegetic,novela de costumbres,other,novela,56883
nh0140,GomezAvellanedaG,DosMujeres,1843,Cuba,heterodiegetic,novela sentimental,other,none,82518
nh0145,CasteraP,DramasCorazon,1890,Mexico,heterodiegetic,novela sentimental,other,none,42858
nh0146,AltamiranoIM,Julia,1870,Mexico,autodiegetic,novela sentimental,other,none,20415
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,novela histórica,other,novela,188941
nh0151,GuadalajaraJR,AmaliaPaginas,1891,Mexico,autodiegetic,novela sentimental,other,none,36956
nh0155,SaldiasA,Bianchetto,1896,Argentina,heterodiegetic,novela social,novela naturalista,none,59107
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,novela histórica,other,novela,103198
nh0162,PazI,AmorDeViejo,1874,Mexico,heterodiegetic,novela sentimental,other,novela,19325
nh0163,MoruaDelgadoM,Unzuazu,1901,Cuba,heterodiegetic,novela social,novela naturalista,novela,66897
nh0164,GroussacP,FrutoVedado,1881,Argentina,heterodiegetic,novela de costumbres,novela naturalista,none,68462
nh0174,RabasaE,CuartoPoder,1888,Mexico,autodiegetic,novela política,other,novela,39206
nh0175,RabasaE,MonedaFalsa,1888,Mexico,autodiegetic,novela política,other,none,47910
nh0177,DiazOlazabalR,BACosmopolita,1900,Argentina,heterodiegetic,novela de la ciudad,novela naturalista,novela,32168
nh0178,GorritiJM,GubiAmaya,1865,Argentina,homodiegetic,novela social,other,none,15832
nh0179,DominguezS,PerfilesMedallones,1886,Argentina,autodiegetic,novela de costumbres,novela naturalista,none,46760
nh0180,AnconaE,Filibustero,1864,Mexico,heterodiegetic,novela histórica,other,novela,101221
nh0181,AnconaE,MartiresAnahuac,1870,Mexico,heterodiegetic,novela histórica,other,novela,126730
nh0188,VillaverdeC,Historia habanera,1840,Cuba,heterodiegetic,novela sentimental,other,none,68339
nh0189,HolmbergEL,TipoOriginal,1879,Argentina,autodiegetic,novela científica,novela naturalista,none,39549
nh0190,GamboaF,Apariencias,1892,Mexico,heterodiegetic,novela social,novela naturalista,none,109540
nh0191,GamboaF,LaLlaga,1910,Mexico,heterodiegetic,novela social,novela naturalista,none,112713
nh0192,GamboaF,SupremaLey,1896,Mexico,heterodiegetic,novela social,novela naturalista,none,114201
nh0193,GamboaF,Reconquista,1908,Mexico,heterodiegetic,novela social,novela naturalista,none,98704
nh0194,GamboaF,Metamorfosis,1899,Mexico,heterodiegetic,novela social,novela naturalista,none,120938
nh0195,PellizaSagastaJ,Margarita,1875,Argentina,heterodiegetic,novela sentimental,other,novela,69250
nh0202,LopezPortilloJ,Precursores,1909,Mexico,heterodiegetic,novela sentimental,other,novela,146259
nh0205,AzuelaM,MalaYerba,1909,Mexico,heterodiegetic,novela social,novela naturalista,none,43997
nh0206,VarelaLV,Clemencia,1877,Argentina,heterodiegetic,novela criminal,novela naturalista,novela,49802
nh0208,SanchezMarmolM,AntonPerez,1903,Mexico,heterodiegetic,novela histórica,other,novela,55622
nh0216,AnconaE,Mestiza,1891,Mexico,heterodiegetic,novela sentimental,other,novela,79401
nh0217,MendezCuencaL,EspejoAmarilis,1902,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,180344
nh0223,SolarA,ContraMarea,1894,Argentina,heterodiegetic,novela social,novela naturalista,none,51085
nh0225,GutierrezE,Mazorca,1888,Argentina,heterodiegetic,novela política,other,none,102306
nh0226,GutierrezE,TragediaDoceAnos,1888,Argentina,heterodiegetic,novela política,other,none,109335
nh0229,GarciaMerouM,LeySocial,1885,Argentina,heterodiegetic,novela social,novela naturalista,none,29429
nh0244,RoaBarcenaJM,QuintaModelo,1857,Mexico,heterodiegetic,novela política,other,novela,31596
nh0246,TovarP,Ironias,1851,Mexico,heterodiegetic,novela de costumbres,other,novela,206900
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,novela sentimental,other,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,novela sentimental,other,none,17613
nh0252,RamirezJM,Gabriela,1862,Mexico,autodiegetic,novela sentimental,other,none,20574
nh0254,GarciaVellosoE,Neurosis,1900,Argentina,heterodiegetic,novela sentimental,novela naturalista,novela,15849
nh0255,SolarA,Rastaquouere,1890,Argentina,heterodiegetic,novela social,novela naturalista,none,48060
nh0256,VillafaneSI,DonLino,1886,Argentina,heterodiegetic,novela social,novela naturalista,none,32059
