idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0195,PellizaSagastaJ,Margarita,1875,Argentina,heterodiegetic,novela sentimental,novela romántica,novela,69250
nh0196,PazI,AltezaSerenisima,1895,Mexico,heterodiegetic,other,novela romántica,none,76659
nh0198,RabasaE,GranCiencia,1887,Mexico,autodiegetic,other,novela realista,novela,39710
nh0199,CuellarJT,Mariditos,1890,Mexico,heterodiegetic,other,novela romántica,novela,25753
nh0202,LopezPortilloJ,Precursores,1909,Mexico,heterodiegetic,novela sentimental,novela realista,novela,146259
nh0207,GuerreroPallaresT,Anatomia,1856,Cuba,heterodiegetic,novela sentimental,unknown,novela,136402
nh0209,SanchezMarmolM,Previvida,1906,Mexico,heterodiegetic,novela sentimental,unknown,novela,38884
nh0212,SanchezMarmolM,JuanitaSousa,1890,Mexico,heterodiegetic,novela sentimental,unknown,novela,32314
nh0216,AnconaE,Mestiza,1891,Mexico,heterodiegetic,novela sentimental,novela romántica,novela,79401
nh0218,LlanosJ,ArturoSierra,1884,Argentina,heterodiegetic,novela sentimental,unknown,none,27599
nh0219,CampoE,Camila,1856,Argentina,heterodiegetic,novela sentimental,novela romántica,novela,23008
nh0221,IglesiaA,Alondra,1897,Cuba,heterodiegetic,other,novela realista,novela,49828
nh0228,GuiterasFontE,IreneAlbar,1885,Cuba,heterodiegetic,novela sentimental,unknown,novela,40281
nh0230,OcantosCM,Zaldivar,1888,Argentina,heterodiegetic,novela sentimental,novela realista,none,54823
nh0231,IglesiaA,PepeAntonio,1903,Cuba,heterodiegetic,other,unknown,none,76720
nh0232,ParraP,Pacotillas,1900,Mexico,heterodiegetic,other,novela realista,novela,138974
nh0233,SegaleA,AurasAbril,1897,Mexico,homodiegetic,novela sentimental,unknown,novela,27043
nh0237,PizarroN,Coqueta,1861,Mexico,heterodiegetic,novela sentimental,novela romántica,novela,51132
nh0238,BetancourtR,FeriaCaridad,1841,Cuba,heterodiegetic,other,novela romántica,none,43766
nh0241,MoralesV,Epinay,1872,Mexico,heterodiegetic,novela sentimental,unknown,novela,24560
nh0243,MarquezJ,HermanosSilencio,1896,Cuba,heterodiegetic,other,unknown,novela,27840
nh0245,GuerreroPallaresT,NubeNegra,1874,Cuba,heterodiegetic,novela sentimental,unknown,novela,41403
nh0246,TovarP,Ironias,1851,Mexico,heterodiegetic,other,novela romántica,novela,206900
nh0247,CabralJV,AmeliaFloriani,1887,Argentina,heterodiegetic,other,novela romántica,novela,172938
nh0248,CabralJV,SanTelmo,1897,Argentina,heterodiegetic,other,novela romántica,none,35057
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,novela sentimental,novela romántica,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,novela sentimental,novela romántica,none,17613
nh0252,RamirezJM,Gabriela,1862,Mexico,autodiegetic,novela sentimental,novela romántica,none,20574
nh0254,GarciaVellosoE,Neurosis,1900,Argentina,heterodiegetic,novela sentimental,novela naturalista,novela,15849
