idno,author-short,title-short,year,country,narrative-perspective,subgenre-theme,subgenre-current,subgenre-novela,tokens
nh0048,OcantosCM,Perfecto,1902,Argentina,autodiegetic,novela de costumbres,novela realista,novela,64894
nh0050,CuellarJT,EnsaladaPollos,1871,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,48747
nh0051,BarraE,Stella,1905,Argentina,heterodiegetic,novela de costumbres,unknown,novela,100447
nh0057,CambaceresE,Potpourri,1882,Argentina,autodiegetic,novela de costumbres,novela naturalista,none,50450
nh0059,PodestaMT,Irresponsable,1889,Argentina,autodiegetic,other,novela naturalista,none,45987
nh0061,EchagueP,Chapanay,1884,Argentina,heterodiegetic,novela de costumbres,novela romántica,none,26780
nh0062,CantiloJM,Quillango,1880,Argentina,heterodiegetic,novela de costumbres,novela realista,none,17162
nh0063,ZayasGuarnerosP,Herencias,1899,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,95614
nh0065,DiazCovarrubiasJ,ClaseMedia,1858,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,30551
nh0066,MartinezVillergasJ,VidaChaleco,1859,Cuba,heterodiegetic,novela de costumbres,unknown,novela,197895
nh0069,MateosJA,CerroCampanas,1868,Mexico,heterodiegetic,other,novela romántica,novela,213844
nh0070,MezaR,DonAniceto,1889,Cuba,heterodiegetic,novela de costumbres,unknown,novela,41914
nh0071,MezaR,UltimasPaginas,1891,Cuba,heterodiegetic,novela de costumbres,novela romántica,novela,36132
nh0073,DiazCovarrubiasJ,Diablo,1858,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,17663
nh0075,DelgadoR,HistoriaVulgar,1904,Mexico,heterodiegetic,other,novela realista,none,23172
nh0077,ZayasGuarnerosP,AmorSublime,1899,Mexico,heterodiegetic,novela de costumbres,unknown,novela,120775
nh0078,AlvarezJS,ViajeMatreros,1897,Argentina,homodiegetic,novela de costumbres,unknown,none,26082
nh0079,AlvarezJS,MemoriasVigilante,1897,Argentina,autodiegetic,novela de costumbres,unknown,none,21866
nh0081,BungeCO,Sangre,1903,Argentina,heterodiegetic,other,unknown,novela,79999
nh0082,PodestaMT,AlmaNina,1892,Argentina,heterodiegetic,other,novela romántica,none,35006
nh0084,LarretaE,GloriaRamiro,1908,Argentina,heterodiegetic,other,novela modernista,none,88443
nh0087,CaneMI,Esther,1858,Argentina,heterodiegetic,other,novela romántica,novela,17724
nh0088,MoranteP,Grandezas,1896,Argentina,heterodiegetic,other,novela naturalista,novela,56661
nh0090,PaynoM,Bandidos,1892,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,217243
nh0093,EstradaS,Pampa,1866,Argentina,heterodiegetic,novela de costumbres,unknown,none,22668
nh0096,MitreB,Soledad,1847,Argentina,heterodiegetic,other,novela romántica,novela,20992
nh0099,NajeraM,Cielo,1882,Mexico,heterodiegetic,other,novela modernista,novela,33182
nh0101,BarraE,MechaIturbe,1906,Argentina,heterodiegetic,novela de costumbres,unknown,none,101792
nh0105,PaynoM,HombreSituacion,1861,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,50534
nh0112,CalcagnoF,CrimenesConcha,1887,Cuba,heterodiegetic,other,unknown,none,51313
nh0113,GomezAvellanedaG,Sab,1841,Cuba,heterodiegetic,other,novela romántica,novela,53129
nh0115,GomezAvellanedaG,Guatimozin,1846,Cuba,heterodiegetic,other,novela romántica,novela,130454
nh0118,VillaverdeC,Cecilia,1839,Cuba,heterodiegetic,novela de costumbres,novela romántica,novela,182647
nh0120,PaynoM,Fistol,1846,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,239353
nh0124,GomezAvellanedaG,ArtistaBarquero,1861,Cuba,heterodiegetic,other,novela romántica,none,67902
nh0129,CuellarJT,Fuerenos,1883,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,25032
nh0131,CuellarJT,BaileCochino,1886,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,34925
nh0133,CampoValleA,Rumba,1891,Mexico,heterodiegetic,novela de costumbres,novela realista,none,33506
nh0135,ZambranaVazquezF,Francisco,1873,Cuba,heterodiegetic,novela de costumbres,novela realista,novela,36604
nh0137,MalpicaLaBarcaD,Cafetal,1890,Cuba,homodiegetic,novela de costumbres,unknown,novela,96690
nh0138,CuellarJT,GabrielCerrajero,1872,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,56883
nh0139,RoblesP,Plateados,1891,Mexico,heterodiegetic,other,unknown,none,52286
nh0141,CuellarJT,GentesAsi,1872,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,128841
nh0143,OlavarriaFerrariE,VenganzaRemordimiento,1869,Mexico,heterodiegetic,other,novela romántica,novela,151801
nh0144,CuellarJT,IsolinaExFigurante,1871,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,69206
nh0145,CasteraP,DramasCorazon,1890,Mexico,heterodiegetic,other,novela romántica,none,42858
nh0147,PichardoE,Fatalista,1866,Cuba,heterodiegetic,novela de costumbres,novela romántica,novela,73296
nh0149,PazI,Marina,1883,Mexico,heterodiegetic,other,novela romántica,novela,188941
nh0158,EchaizJ,Paladin,1871,Mexico,heterodiegetic,other,novela romántica,novela,103198
nh0163,MoruaDelgadoM,Unzuazu,1901,Cuba,heterodiegetic,other,novela naturalista,novela,66897
nh0164,GroussacP,FrutoVedado,1881,Argentina,heterodiegetic,novela de costumbres,novela naturalista,none,68462
nh0168,GomezAvellanedaG,Dolores,1851,Cuba,heterodiegetic,other,unknown,novela,26730
nh0169,VillaverdeC,Penitente,1889,Cuba,homodiegetic,other,novela romántica,novela,36425
nh0170,CalcagnoF,Aponte,1901,Cuba,heterodiegetic,other,unknown,novela,43446
nh0172,LarrosaAnsaldoL,Lujo,1889,Argentina,heterodiegetic,novela de costumbres,novela romántica,novela,39528
nh0173,CamposRM,ClaudioOronoz,1906,Mexico,homodiegetic,other,novela modernista,novela,63347
nh0176,OlascoagaMJ,SargentoClaro,1898,Argentina,heterodiegetic,other,unknown,novela,49116
nh0177,DiazOlazabalR,BACosmopolita,1900,Argentina,heterodiegetic,other,novela naturalista,novela,32168
nh0179,DominguezS,PerfilesMedallones,1886,Argentina,autodiegetic,novela de costumbres,novela naturalista,none,46760
nh0184,AlmazanJP,HerejeMusulman,1870,Mexico,heterodiegetic,other,unknown,novela,73430
nh0197,CuellarJT,ChuchoNinfo,1871,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,63808
nh0199,CuellarJT,Mariditos,1890,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,25753
nh0209,SanchezMarmolM,Previvida,1906,Mexico,heterodiegetic,other,unknown,novela,38884
nh0213,BlancoCM,Salvaje,1891,Argentina,heterodiegetic,novela de costumbres,unknown,novela,20912
nh0214,ZentellaA,Perico,1885,Mexico,heterodiegetic,novela de costumbres,novela realista,novela,22593
nh0217,MendezCuencaL,EspejoAmarilis,1902,Mexico,heterodiegetic,novela de costumbres,novela naturalista,novela,180344
nh0220,PuigPuenteF,CampanaTarde,1873,Cuba,heterodiegetic,novela de costumbres,novela romántica,novela,46047
nh0227,MateosJA,SacerdoteCaudillo,1869,Mexico,heterodiegetic,other,novela romántica,novela,190317
nh0231,IglesiaA,PepeAntonio,1903,Cuba,heterodiegetic,other,unknown,none,76720
nh0235,OcantosCM,Ginesa,1894,Argentina,heterodiegetic,other,novela realista,none,72786
nh0236,MoralesV,Gerardo,1874,Mexico,heterodiegetic,other,unknown,novela,55996
nh0238,BetancourtR,FeriaCaridad,1841,Cuba,heterodiegetic,novela de costumbres,novela romántica,none,43766
nh0241,MoralesV,Epinay,1872,Mexico,heterodiegetic,other,unknown,novela,24560
nh0242,HerediaN,HombreNegocios,1882,Cuba,heterodiegetic,novela de costumbres,unknown,novela,42098
nh0246,TovarP,Ironias,1851,Mexico,heterodiegetic,novela de costumbres,novela romántica,novela,206900
nh0250,OchagaviaMR,AngelDemonio,1857,Argentina,heterodiegetic,other,novela romántica,novela,23494
nh0251,RamirezJM,Avelina,1864,Mexico,autodiegetic,other,novela romántica,none,17613
nh0255,SolarA,Rastaquouere,1890,Argentina,heterodiegetic,other,novela naturalista,none,48060
